question_id,exam_type,subject,topic,subtopic,difficulty,year,passage_id,question_text,image_url,option_a,option_b,option_c,option_d,correct_option,explanation,tags,source,status
ACC-J00565,JAMB,Accounting,,,medium,,,Use the information below to answer questions . Stock of material 1/1..............₦10 000 Purchase of raw material...........₦160 000 Manufacturing wages................₦420 000 Royalties..........................₦3 000 Stock of raw materials 31/12.......₦14 000 What is the cost of raw materials consumed?,,₦173 000,₦170 000,₦160 000,₦156 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00566,JAMB,Accounting,,,medium,,,Use the information below to answer questions . Stock of material 1/1..............₦10 000 Purchase of raw material...........₦160 000 Manufacturing wages................₦420 000 Royalties..........................₦3 000 Stock of raw materials 31/12.......₦14 000 Calculate the prime cost?,,₦597000,₦579000,₦576000,₦5967000,,,jamb-archive|needs-key,past-question,draft
ACC-J00567,JAMB,Accounting,,,medium,,,Receipt and payment account discloses?,,debtors,creditors,prepayment,depreciation,,,jamb-archive|needs-key,past-question,draft
ACC-J00568,JAMB,Accounting,,,medium,,,Given: Subscription in arrears 01/10/06...........₦2 000 Subscription in advance 01/10/06...........₦1 500 Subscription paid during the year..........₦7 000 Subscription in arrears 31/12/06...........₦3 000 Determine the amount of subscription included in the income and expenditure account for the year?,,₦3500,₦7000,₦9500,₦13 500,,,jamb-archive|needs-key,past-question,draft
ACC-J00569,JAMB,Accounting,,,medium,,,The main reason for adopting a departmental account is to?,,record transactions for each department for betterdocumentation,tackle any recording problem as a result of expansion,continuously evaluate the profitability of different departments,ensure that departmental mangers are adequately monitored,,,jamb-archive|needs-key,past-question,draft
ACC-J00570,JAMB,Accounting,,,medium,,,"Given: (i) Cost price (ii) Selling price (iii) Cost plus fixed percentage (iv) Price above cost and selling price From the information above, the prices used in charging goods to the branches are?",,i and ii,"i, ii and iii","i, ii, iii and iv",iii and iv,,,jamb-archive|needs-key,past-question,draft
ACC-J00571,JAMB,Accounting,,,medium,,,"If a GSM operator based in Lagos supplies recharge cards to its branch in Akure, the head office can charge the goods at?",,selling price,Akure price,company price,Lagos price,,,jamb-archive|needs-key,past-question,draft
ACC-J00572,JAMB,Accounting,,,medium,,,Given: Capital:..G...........₦5 000 ..........T...........₦8 000 Drawings: G...........₦2 000 ..........T..........₦1 000 Interest on capital..10% Interest on Drawings..5% Find the interest on drawings of G?,,₦50,₦100,₦200,₦250,,,jamb-archive|needs-key,past-question,draft
ACC-J00573,JAMB,Accounting,,,medium,,,The entry in the partnership books of accounts for interest on drawings is to?,,credit partners capital account,debit partners capital account,credit drawings account,debit drawings account,,,jamb-archive|needs-key,past-question,draft
ACC-J00574,JAMB,Accounting,,,medium,,,Goodwill can be in the balance sheet as?,,fixed tangible asset,current asset,fictitious asset,liquid asset,,,jamb-archive|needs-key,past-question,draft
ACC-J00575,JAMB,Accounting,,,medium,,,Cash received from the subscribed shares is recorded by debting?,,"application, allotment and crediting cash",allotment and crediting cash,cash and crediting subscribed shares,"cash, crediting application and allotment account",,,jamb-archive|needs-key,past-question,draft
ACC-J00576,JAMB,Accounting,,,medium,,,Ordinary shareholders received dividend before?,,creditors,debtors,preference shareholders,deferred shareholders,,,jamb-archive|needs-key,past-question,draft
ACC-J00577,JAMB,Accounting,,,medium,,,A source of revenue that is compulsory payment without any derived benefit is?,,fees,taxes,fines,royalties,,,jamb-archive|needs-key,past-question,draft
ACC-J00578,JAMB,Accounting,,,medium,,,The salary of the chief Justice of the Federation is paid from the?,,consolidated revenue fund,development fund,contigency fund,special fund,,,jamb-archive|needs-key,past-question,draft
ACC-J00579,JAMB,Accounting,,,medium,,,Which of the following is among the categories of government cash book?,,Receipt cash book,Payment cash book,Petty cash book,Treasury cash book,,,jamb-archive|needs-key,past-question,draft
ACC-J00580,JAMB,Accounting,,,medium,,,The Auditor General of the Federation can be removed by the?,,National Assembly,Chief Justice,The president,Head of Service,,,jamb-archive|needs-key,past-question,draft
ACC-J00581,JAMB,Accounting,,,medium,,,"Given that the balance as per cash book after adjustment was ₦6315, nu-presented cheques ₦1000 and the bank statement balance ₦3240. What was the balance of the nu-credited cheques?",,₦4075,₦4240,₦3315,₦3075,,,jamb-archive|needs-key,past-question,draft
ACC-J00582,JAMB,Accounting,,,medium,,,Use this information below to answer this question. Trading Account (Extract) .................N.............................N...... Opening stock...19500........Sales............96 000.. Add purchases...68700................................. ................88200................................. Less closing stock..?................................. Cost of goods sold..?................................. Gross profit C/D....?................................. ....................?..........................?...... The gross profit margin is 20% What is the gross profit?,,₦88 200,₦76 800,₦19 200,₦12 900,,,jamb-archive|needs-key,past-question,draft
ACC-J00583,JAMB,Accounting,,,medium,,,Use this information below to answer this question. Trading Account (Extract) .................N.............................N...... Opening stock...19500........Sales............96 000.. Add purchases...68700................................. ................88200................................. Less closing stock..?................................. Cost of goods sold..?................................. Gross profit C/D....?................................. ....................?..........................?...... The gross profit margin is 20% Determine the closing stock,,₦76 800,₦67 800,₦14 100,₦11 400,,,jamb-archive|needs-key,past-question,draft
ACC-J00584,JAMB,Accounting,,,medium,,,"Give: 1. Ascertainment of the particulars of the proposed company II. Preparation of the incorporation documents III. Filling of the documents IV. Registration of the company From the information above, the stages involved in the formation of a company are",,"I, II and III","I, II, III and IV","I,IIand IV","II, III and IV",,,jamb-archive|needs-key,past-question,draft
ACC-J00585,JAMB,Accounting,,,medium,,,Which of the following branches of accounting was first developed?,,Cost accounting,Financial acounting,Management accounting,Petroleum accounting,,,jamb-archive|needs-key,past-question,draft
ACC-J00586,JAMB,Accounting,,,medium,,,The accounting convention which states that the performance of a business should be determined by matching all expenses against revenues is?,,accruals,materiality,objectivity,periodicity,,,jamb-archive|needs-key,past-question,draft
ACC-J00587,JAMB,Accounting,,,medium,,,The process of bookkeeping includes records produced from?,,ledgers,source documents,minutes of meeting,intuitive reasoning,,,jamb-archive|needs-key,past-question,draft
ACC-J00588,JAMB,Accounting,,,medium,,,"Musa, a prepaid customer of XYZ and KLM, bought ₦1500 recharge card from XYZ, and ₦2000 recharge recharge card from KLM, for business calls. The entry to record these transaction is debit?",,"telephone ₦3,500 credit XYZ and KLM, ₦3,500","telephone ₦3,500, credit cash ₦3,500","sundries ₦3,500, credit KLM ₦3,500","sundries ₦3,500, credit telephone ₦3,500",,,jamb-archive|needs-key,past-question,draft
ACC-J00589,JAMB,Accounting,,,medium,,,Given: Capital...............................₦2375 000 Debtors...............................₦495 000 Motor vehicle.........................₦870 000 Creditors.............................₦245 000 Prepayment............................₦500 000 Bills receivable......................₦505 000 Furniture.............................₦150 000 What is the total debit for the trial balance?,,₦4 690 000,₦2 620 000,₦2 520 000,₦1 565 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00590,JAMB,Accounting,,,medium,,,"If Odukoya takes money out of business bank account for his own private use, the effect of the transaction is?",,increase in assets and increase in capital,increase in liabilities and decrease in capital,decrease in capital and increase in assets,decrease in capital and decrease in assets,,,jamb-archive|needs-key,past-question,draft
ACC-J00591,JAMB,Accounting,,,medium,,,Use the information to answer below to answer questions i Operating machines ii Furniture iii Fixtures and fitting iv Loan from friends V Creditors What are the current liabilities?,,i and ii,iv and v,iii and v,ii and iv,,,jamb-archive|needs-key,past-question,draft
ACC-J00592,JAMB,Accounting,,,medium,,,Use the information to answer below to answer questions i Operating machines ii Furniture iii Fixtures and fitting iv Loan from friends V Creditors Find the fixed assets?,,"i, ii and v","i, ii and iv","i, ii and iii","iii, iv and v",,,jamb-archive|needs-key,past-question,draft
